,OFFENSE_CODE,Lat,Long
1376,613,42.30018979,-71.08244261
1378,614,42.31275031,-71.09388736
1395,301,42.33593698,-71.08008791
1406,614,42.31432666,-71.08166373
1413,361,42.31250816,-71.06546757
1415,614,,
1416,520,42.28386565,-71.13470784
1421,614,42.34911289,-71.08767768
1427,613,42.35512339,-71.0608798
1431,522,42.31127726,-71.08909334
1447,522,42.29806655,-71.07967703
1458,613,42.35095909,-71.0741278
1472,613,42.33816387,-71.07461217
1475,617,42.35360676,-71.16662133
1477,617,42.33129266,-71.10627705
1494,617,42.35602373,-71.06177615
1495,522,42.25533058,-71.12859511
1500,613,42.36402978,-71.1286334
1503,311,42.29257648,-71.07179406
1507,613,42.35095909,-71.0741278
1513,520,42.30724276,-71.07558677
1514,614,42.35749493,-71.13708902
1515,617,42.3219418,-71.11469006
1522,522,42.34041441,-71.08031699
1527,520,42.31054545,-71.08179328
1530,617,42.34373406,-71.0741916
1537,613,42.2956968,-71.07214055
1542,522,42.28508809,-71.08789462
1543,617,42.34750472,-71.0934647
1545,614,42.35723474,-71.14703266
1549,617,42.33210843,-71.07014395
1550,614,42.31408519,-71.09998685
1551,619,42.35932472,-71.06635866
1559,617,42.34225675,-71.05405876
1570,1300,42.28860779,-71.09240612
1575,617,42.35196451,-71.04611291
1585,613,42.34840576,-71.08688339
1595,617,42.28200649,-71.09206838
1599,614,,
1614,619,42.3523119,-71.0637051
1629,614,42.35864336,-71.14599484
1634,614,42.35723474,-71.14703266
1642,522,42.33066449,-71.03464502
1656,613,42.28526024,-71.06444063
1660,617,42.35969724,-71.06504653
1670,301,42.32365136,-71.06020434
1678,617,42.33420986,-71.11103286
1683,617,42.27451263,-71.08004896
1702,617,42.35042609,-71.16637332
1704,617,42.37858217,-71.06142422
1708,614,42.34725924,-71.06177039
1711,520,42.31743922,-71.07547845
1725,613,42.34932471,-71.08014801
1731,617,42.33153805,-71.08015661
1741,619,42.3329492,-71.04785576
1761,617,42.28631799,-71.13407707
1763,619,42.31501293,-71.0975669
1765,614,42.28960678,-71.05286631
1774,614,42.33744152,-71.10428096
1776,614,,
1781,613,42.31929343,-71.11178236
1793,619,42.31610023,-71.07523196
1794,619,,
1796,617,42.35397632,-71.06207046
1798,613,42.35512339,-71.0608798
1800,617,42.26204916,-71.15635818
1808,619,42.29202056,-71.06681679
1814,614,42.3247019,-71.07542683
1824,617,42.35160937,-71.05600201
1833,1300,42.32994932,-71.07226563
1879,617,42.35892279,-71.05835354
1883,613,42.32696647,-71.06198607
1886,520,42.28761479,-71.12090458
1890,614,42.26274894,-71.12324132
1901,613,42.34862382,-71.08277637
1902,619,42.25985826,-71.12594231
1915,522,42.33110131,-71.10870352
1918,613,42.32553801,-71.06579592
1922,613,42.35942556,-71.05288819
1924,619,42.38155265,-71.06786324
1929,614,42.37476244,-71.0373121
1931,613,42.34862382,-71.08277637
1932,614,42.3457782,-71.08429595
1939,613,42.30938437,-71.08262277
1957,619,42.31038717,-71.0805453
1958,619,42.26098732,-71.15403275
1966,613,42.26194848,-71.10971613
